timestamp,session_id,user_id,method,endpoint,status_code,response_time_ms,request_size,response_size,ip_address,user_agent,country,device,request_body,label
2026-08-17T08:58:28.280838+00:00,2eed53fe,anon,GET,/products/2,200,4.53,0,78,43.14.217.67,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,NG,desktop, ,normal
2026-08-17T08:58:28.539843+00:00,2eed53fe,anon,GET,/search,200,7.6,0,59,43.14.217.67,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,IN,mobile, q=phone,normal
2026-08-17T08:58:28.942975+00:00,2eed53fe,anon,GET,/products/4,200,12.28,0,86,43.14.217.67,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,US,tablet, ,normal
2026-08-17T08:58:29.064167+00:00,2eed53fe,anon,GET,/products/4,200,5.12,0,86,43.14.217.67,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,NG,mobile, ,normal
2026-08-17T08:58:29.326609+00:00,2eed53fe,anon,GET,/products/4,200,8.02,0,86,43.14.217.67,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,GB,mobile, ,normal
2026-08-17T08:58:29.815133+00:00,e4909379,anon,POST,/login,200,281.62,46,174,154.180.219.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,DE,desktop,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:29.836532+00:00,e4909379,bob,GET,/users/3,200,8.95,0,69,154.180.219.243,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,NG,mobile, ,normal
2026-08-17T08:58:30.166502+00:00,e4909379,bob,GET,/users/3,200,12.8,0,69,154.180.219.243,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,US,desktop, ,normal
2026-08-17T08:58:30.355374+00:00,e4909379,bob,POST,/cart/add,200,40.56,32,52,154.180.219.243,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,US,mobile,"{""product_id"": 4, ""quantity"": 1} ",normal
2026-08-17T08:58:30.588650+00:00,e4909379,bob,POST,/cart/add,200,36.78,32,52,154.180.219.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,US,tablet,"{""product_id"": 4, ""quantity"": 3} ",normal
2026-08-17T08:58:30.747010+00:00,e4909379,bob,GET,/products,200,8.0,0,337,154.180.219.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,NG,mobile, ,normal
2026-08-17T08:58:30.952990+00:00,e4909379,bob,GET,/cart,200,38.61,0,138668,154.180.219.243,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,BR,tablet, ,normal
2026-08-17T08:58:31.237942+00:00,e4909379,bob,GET,/products,200,6.77,0,337,154.180.219.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,RU,desktop, ,normal
2026-08-17T08:58:31.450926+00:00,e4909379,bob,POST,/order,200,8.45,32,41,154.180.219.243,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,FR,mobile,"{""product_id"": 2, ""quantity"": 2} ",normal
2026-08-17T08:58:31.741667+00:00,36ee4fd4,anon,POST,/login,200,269.39,46,174,219.255.175.99,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,RU,mobile,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:31.771843+00:00,36ee4fd4,bob,POST,/cart/add,200,21.2,32,52,219.255.175.99,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,GB,mobile,"{""product_id"": 4, ""quantity"": 2} ",normal
2026-08-17T08:58:31.870304+00:00,36ee4fd4,bob,GET,/products,200,6.17,0,337,219.255.175.99,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,NG,desktop, ,normal
2026-08-17T08:58:32.042385+00:00,36ee4fd4,bob,GET,/products/2,200,6.58,0,78,219.255.175.99,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,BR,mobile, ,normal
2026-08-17T08:58:32.298462+00:00,36ee4fd4,bob,GET,/products/1,200,7.64,0,83,219.255.175.99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,DE,mobile, ,normal
2026-08-17T08:58:32.471512+00:00,36ee4fd4,bob,GET,/products,200,4.23,0,337,219.255.175.99,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,FR,tablet, ,normal
2026-08-17T08:58:32.587406+00:00,36ee4fd4,bob,GET,/cart,200,38.49,0,138720,219.255.175.99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,FR,tablet, ,normal
2026-08-17T08:58:32.707265+00:00,36ee4fd4,bob,POST,/order,200,5.2,32,41,219.255.175.99,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,GB,tablet,"{""product_id"": 1, ""quantity"": 3} ",normal
2026-08-17T08:58:32.989604+00:00,a5300b4f,anon,POST,/login,200,272.36,46,174,196.201.231.108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,FR,desktop,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:33.003055+00:00,a5300b4f,bob,GET,/products/4,200,4.27,0,86,196.201.231.108,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,RU,tablet, ,normal
2026-08-17T08:58:33.235666+00:00,a5300b4f,bob,POST,/cart/add,200,27.34,32,52,196.201.231.108,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,IN,mobile,"{""product_id"": 4, ""quantity"": 1} ",normal
2026-08-17T08:58:33.348668+00:00,a5300b4f,bob,GET,/users/3,200,9.51,0,69,196.201.231.108,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,BD,mobile, ,normal
2026-08-17T08:58:33.487292+00:00,a5300b4f,bob,GET,/cart,200,33.42,0,138772,196.201.231.108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,IN,desktop, ,normal
2026-08-17T08:58:33.619376+00:00,a5300b4f,bob,POST,/order,200,8.92,32,40,196.201.231.108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,FR,mobile,"{""product_id"": 4, ""quantity"": 2} ",normal
2026-08-17T08:58:33.901866+00:00,7502f6c5,anon,POST,/login,200,270.8,46,174,71.55.209.242,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,GB,desktop,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:33.919922+00:00,7502f6c5,bob,GET,/users/3,200,8.02,0,69,71.55.209.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,RU,mobile, ,normal
2026-08-17T08:58:34.095274+00:00,7502f6c5,bob,POST,/cart/add,200,26.67,32,52,71.55.209.242,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,NG,desktop,"{""product_id"": 1, ""quantity"": 1} ",normal
2026-08-17T08:58:34.339820+00:00,7502f6c5,bob,GET,/products,200,4.41,0,337,71.55.209.242,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,BR,tablet, ,normal
2026-08-17T08:58:34.439801+00:00,7502f6c5,bob,GET,/users/3,200,5.98,0,69,71.55.209.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,US,tablet, ,normal
2026-08-17T08:58:34.638267+00:00,7502f6c5,bob,GET,/users/3,200,7.2,0,69,71.55.209.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,BR,tablet, ,normal
2026-08-17T08:58:34.746357+00:00,7502f6c5,bob,GET,/products/1,200,7.22,0,83,71.55.209.242,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,DE,mobile, ,normal
2026-08-17T08:58:35.003812+00:00,7502f6c5,bob,POST,/order,200,8.1,32,40,71.55.209.242,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,FR,desktop,"{""product_id"": 3, ""quantity"": 2} ",normal
2026-08-17T08:58:35.304935+00:00,a32d144a,anon,POST,/login,200,268.8,46,174,217.206.85.110,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,US,mobile,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:35.330379+00:00,a32d144a,bob,GET,/products/2,200,5.17,0,78,217.206.85.110,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,BD,desktop, ,normal
2026-08-17T08:58:35.436549+00:00,a32d144a,bob,GET,/users/3,200,7.44,0,69,217.206.85.110,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,BD,desktop, ,normal
2026-08-17T08:58:35.548662+00:00,a32d144a,bob,GET,/products/2,200,6.46,0,78,217.206.85.110,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,DE,desktop, ,normal
2026-08-17T08:58:35.814123+00:00,a32d144a,bob,GET,/users/3,200,16.8,0,69,217.206.85.110,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,NG,mobile, ,normal
2026-08-17T08:58:35.918069+00:00,a32d144a,bob,POST,/order,200,11.73,32,40,217.206.85.110,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,BD,tablet,"{""product_id"": 3, ""quantity"": 3} ",normal
2026-08-17T08:58:36.203177+00:00,95175007,anon,POST,/login,200,270.25,48,177,91.232.240.74,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,BD,mobile,"{""username"": ""alice"", ""password"": ""password123""} ",normal
2026-08-17T08:58:36.280774+00:00,95175007,alice,GET,/cart,200,34.23,0,134475,91.232.240.74,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,CN,desktop, ,normal
2026-08-17T08:58:36.460576+00:00,95175007,alice,GET,/products,200,5.48,0,337,91.232.240.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,FR,mobile, ,normal
2026-08-17T08:58:36.666110+00:00,95175007,alice,GET,/cart,200,41.52,0,134475,91.232.240.74,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,US,mobile, ,normal
2026-08-17T08:58:36.777764+00:00,95175007,alice,POST,/cart/add,200,16.12,32,52,91.232.240.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,DE,tablet,"{""product_id"": 1, ""quantity"": 1} ",normal
2026-08-17T08:58:36.905407+00:00,95175007,alice,POST,/cart/add,200,16.83,32,52,91.232.240.74,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,NG,tablet,"{""product_id"": 2, ""quantity"": 2} ",normal
2026-08-17T08:58:37.035484+00:00,95175007,alice,GET,/users/2,200,9.03,0,73,91.232.240.74,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,RU,tablet, ,normal
2026-08-17T08:58:37.276004+00:00,95175007,alice,POST,/order,200,12.7,32,41,91.232.240.74,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,RU,desktop,"{""product_id"": 2, ""quantity"": 3} ",normal
2026-08-17T08:58:37.304271+00:00,15564704,anon,GET,/products,200,8.03,0,337,151.139.86.22,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,RU,mobile, ,normal
2026-08-17T08:58:37.505719+00:00,15564704,anon,GET,/products/2,200,6.93,0,78,151.139.86.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,FR,desktop, ,normal
2026-08-17T08:58:37.691144+00:00,15564704,anon,GET,/search,200,4.98,0,49,151.139.86.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,IN,mobile, q=laptop,normal
2026-08-17T08:58:38.312288+00:00,7b784087,anon,POST,/login,200,284.36,48,177,9.137.179.108,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,US,tablet,"{""username"": ""alice"", ""password"": ""password123""} ",normal
2026-08-17T08:58:38.360864+00:00,7b784087,alice,POST,/cart/add,200,18.93,32,52,9.137.179.108,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,US,desktop,"{""product_id"": 3, ""quantity"": 3} ",normal
2026-08-17T08:58:38.488554+00:00,7b784087,alice,GET,/users/2,200,5.54,0,73,9.137.179.108,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,IN,mobile, ,normal
2026-08-17T08:58:38.582470+00:00,7b784087,alice,GET,/cart,200,28.34,0,134631,9.137.179.108,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,DE,desktop, ,normal
2026-08-17T08:58:38.727509+00:00,7b784087,alice,POST,/order,200,7.24,32,41,9.137.179.108,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,BR,tablet,"{""product_id"": 2, ""quantity"": 2} ",normal
2026-08-17T08:58:39.010287+00:00,b3a7a84b,anon,POST,/login,200,272.1,46,174,217.221.112.85,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,RU,desktop,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:39.037929+00:00,b3a7a84b,bob,GET,/search,200,4.21,0,55,217.221.112.85,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,IN,tablet, q=headphone,normal
2026-08-17T08:58:39.291038+00:00,b3a7a84b,bob,GET,/products,200,10.46,0,337,217.221.112.85,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,GB,desktop, ,normal
2026-08-17T08:58:39.394485+00:00,b3a7a84b,bob,POST,/cart/add,200,12.9,32,52,217.221.112.85,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,BR,mobile,"{""product_id"": 3, ""quantity"": 1} ",normal
2026-08-17T08:58:39.491530+00:00,b3a7a84b,bob,GET,/users/3,200,5.78,0,69,217.221.112.85,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,RU,tablet, ,normal
2026-08-17T08:58:39.700161+00:00,b3a7a84b,bob,GET,/products,200,5.29,0,337,217.221.112.85,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,FR,tablet, ,normal
2026-08-17T08:58:39.892632+00:00,b3a7a84b,bob,GET,/products,200,6.45,0,337,217.221.112.85,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,BR,mobile, ,normal
2026-08-17T08:58:40.109932+00:00,b3a7a84b,bob,GET,/products,200,7.87,0,337,217.221.112.85,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,NG,desktop, ,normal
2026-08-17T08:58:40.355023+00:00,b3a7a84b,bob,POST,/cart/add,200,32.96,32,52,217.221.112.85,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,GB,desktop,"{""product_id"": 3, ""quantity"": 3} ",normal
2026-08-17T08:58:40.900062+00:00,cf267ca8,anon,POST,/login,200,280.87,46,174,156.57.10.30,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,IN,tablet,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:40.970728+00:00,cf267ca8,bob,POST,/cart/add,200,25.47,32,52,156.57.10.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,IN,tablet,"{""product_id"": 2, ""quantity"": 3} ",normal
2026-08-17T08:58:41.226696+00:00,cf267ca8,bob,GET,/products/1,200,7.09,0,83,156.57.10.30,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,DE,tablet, ,normal
2026-08-17T08:58:41.394778+00:00,cf267ca8,bob,GET,/users/3,200,9.24,0,69,156.57.10.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,RU,mobile, ,normal
2026-08-17T08:58:41.477648+00:00,514aca2f,anon,GET,/search,200,6.67,0,46,201.238.202.212,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,FR,mobile, q=o%27brien+mug,normal
2026-08-17T08:58:41.713125+00:00,514aca2f,anon,GET,/search,200,5.78,0,47,201.238.202.212,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,CN,tablet, q=gaming+mouse,normal
2026-08-17T08:58:42.135943+00:00,514aca2f,anon,GET,/products,200,11.59,0,337,201.238.202.212,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,US,desktop, ,normal
2026-08-17T08:58:42.538410+00:00,514aca2f,anon,GET,/search,200,68.73,0,49,201.238.202.212,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,RU,desktop, q=laptop,normal
2026-08-17T08:58:42.701809+00:00,514aca2f,anon,GET,/products/3,200,5.14,0,85,201.238.202.212,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,NG,mobile, ,normal
2026-08-17T08:58:42.829841+00:00,514aca2f,anon,GET,/search,200,11.23,0,46,201.238.202.212,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,RU,tablet, q=women%27s+bag,normal
2026-08-17T08:58:43.535033+00:00,37016a8d,anon,POST,/login,200,284.16,46,174,44.225.186.4,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,CN,mobile,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:43.582942+00:00,37016a8d,bob,POST,/cart/add,200,18.5,32,52,44.225.186.4,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,NG,mobile,"{""product_id"": 2, ""quantity"": 1} ",normal
2026-08-17T08:58:43.804820+00:00,37016a8d,bob,GET,/cart,200,42.5,0,139032,44.225.186.4,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,GB,mobile, ,normal
2026-08-17T08:58:44.006392+00:00,37016a8d,bob,POST,/cart/add,200,22.27,32,52,44.225.186.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,BR,tablet,"{""product_id"": 1, ""quantity"": 1} ",normal
2026-08-17T08:58:44.090600+00:00,37016a8d,bob,GET,/users/3,200,6.15,0,69,44.225.186.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,CN,mobile, ,normal
2026-08-17T08:58:44.282470+00:00,37016a8d,bob,GET,/users/3,200,12.22,0,69,44.225.186.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,BR,desktop, ,normal
2026-08-17T08:58:44.459851+00:00,37016a8d,bob,GET,/cart,200,67.5,0,139084,44.225.186.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,US,desktop, ,normal
2026-08-17T08:58:44.706801+00:00,37016a8d,bob,POST,/order,200,8.79,32,39,44.225.186.4,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,US,mobile,"{""product_id"": 4, ""quantity"": 1} ",normal
2026-08-17T08:58:44.992032+00:00,2f8e16e0,anon,POST,/login,200,271.9,46,174,40.151.210.168,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,FR,tablet,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:45.017350+00:00,2f8e16e0,bob,GET,/search,200,6.36,0,49,40.151.210.168,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,GB,tablet, q=laptop,normal
2026-08-17T08:58:45.180451+00:00,2f8e16e0,bob,GET,/search,200,4.81,0,53,40.151.210.168,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,BR,tablet, q=keyboard,normal
2026-08-17T08:58:45.249189+00:00,2f8e16e0,bob,GET,/users/3,200,9.69,0,69,40.151.210.168,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,FR,desktop, ,normal
2026-08-17T08:58:45.365145+00:00,2f8e16e0,bob,POST,/cart/add,200,16.81,32,52,40.151.210.168,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,IN,desktop,"{""product_id"": 3, ""quantity"": 1} ",normal
2026-08-17T08:58:45.601083+00:00,2f8e16e0,bob,GET,/search,200,10.67,0,46,40.151.210.168,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,DE,desktop, q=men%27s+shoes,normal
2026-08-17T08:58:45.882752+00:00,2f8e16e0,bob,GET,/products,200,8.04,0,337,40.151.210.168,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,BR,tablet, ,normal
2026-08-17T08:58:46.119352+00:00,2f8e16e0,bob,GET,/products,200,7.42,0,337,40.151.210.168,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,DE,tablet, ,normal
2026-08-17T08:58:46.310108+00:00,2f8e16e0,bob,GET,/products,200,7.57,0,337,40.151.210.168,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,US,desktop, ,normal
2026-08-17T08:58:46.406980+00:00,2f8e16e0,bob,POST,/order,200,4.9,32,40,40.151.210.168,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,BR,tablet,"{""product_id"": 3, ""quantity"": 3} ",normal
2026-08-17T08:58:46.684504+00:00,ffb8ff42,anon,POST,/login,401,267.91,44,41,174.21.41.154,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,CN,tablet,"{""username"": ""bob"", ""password"": ""wrongpass""} ",normal
2026-08-17T08:58:47.177843+00:00,ffb8ff42,anon,POST,/login,200,278.27,46,174,174.21.41.154,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,DE,desktop,"{""username"": ""bob"", ""password"": ""password123""} ",normal
2026-08-17T08:58:47.222149+00:00,ffb8ff42,bob,POST,/cart/add,200,12.15,32,52,174.21.41.154,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,US,desktop,"{""product_id"": 1, ""quantity"": 3} ",normal
2026-08-17T08:58:47.373242+00:00,ffb8ff42,bob,GET,/products,200,5.42,0,337,174.21.41.154,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,GB,mobile, ,normal
2026-08-17T08:58:47.454591+00:00,ffb8ff42,bob,GET,/products/4,200,4.07,0,86,174.21.41.154,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,NG,mobile, ,normal
2026-08-17T08:58:47.674699+00:00,ffb8ff42,bob,GET,/cart,200,42.95,0,139188,174.21.41.154,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,NG,desktop, ,normal
2026-08-17T08:58:47.750742+00:00,ffb8ff42,bob,GET,/users/3,200,7.91,0,69,174.21.41.154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,GB,tablet, ,normal
2026-08-17T08:58:47.824929+00:00,ffb8ff42,bob,POST,/order,200,9.43,32,41,174.21.41.154,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,IN,mobile,"{""product_id"": 2, ""quantity"": 2} ",normal
2026-08-17T08:58:47.843239+00:00,471f6db8,anon,GET,/products,200,5.83,0,337,155.160.28.2,Mozilla/5.0 (Linux; Android 13) Chrome/119.0 Mobile,NG,mobile, ,normal
2026-08-17T08:58:48.138080+00:00,471f6db8,anon,GET,/products,200,9.77,0,337,155.160.28.2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,FR,tablet, ,normal
2026-08-17T08:58:48.436034+00:00,471f6db8,anon,GET,/products/4,200,6.0,0,86,155.160.28.2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,IN,desktop, ,normal
2026-08-17T08:58:48.854992+00:00,471f6db8,anon,GET,/search,200,10.27,0,55,155.160.28.2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,IN,mobile, q=headphone,normal
2026-08-17T08:58:49.174270+00:00,471f6db8,anon,GET,/products,200,15.63,0,337,155.160.28.2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,IN,desktop, ,normal
2026-08-17T08:58:49.353971+00:00,471f6db8,anon,GET,/products,200,11.89,0,337,155.160.28.2,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,DE,desktop, ,normal
2026-08-17T08:58:50.033891+00:00,47dc7b80,anon,POST,/login,200,266.96,48,177,158.189.89.200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,NG,desktop,"{""username"": ""alice"", ""password"": ""password123""} ",normal
2026-08-17T08:58:50.084138+00:00,47dc7b80,alice,POST,/cart/add,200,14.35,32,52,158.189.89.200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,IN,mobile,"{""product_id"": 3, ""quantity"": 3} ",normal
2026-08-17T08:58:50.280104+00:00,47dc7b80,alice,GET,/cart,200,37.51,0,134683,158.189.89.200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,US,desktop, ,normal
2026-08-17T08:58:50.490601+00:00,47dc7b80,alice,POST,/cart/add,200,19.43,32,52,158.189.89.200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,GB,desktop,"{""product_id"": 4, ""quantity"": 3} ",normal
2026-08-17T08:58:50.682895+00:00,47dc7b80,alice,GET,/users/2,200,10.96,0,73,158.189.89.200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,CN,mobile, ,normal
2026-08-17T08:58:50.894835+00:00,47dc7b80,alice,POST,/order,200,13.39,32,40,158.189.89.200,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,BD,tablet,"{""product_id"": 4, ""quantity"": 3} ",normal
2026-08-17T08:58:51.173735+00:00,760f075c,anon,POST,/login,200,260.28,48,177,136.229.86.16,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,NG,mobile,"{""username"": ""alice"", ""password"": ""password123""} ",normal
2026-08-17T08:58:51.218146+00:00,760f075c,alice,GET,/cart,200,30.17,0,134735,136.229.86.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,BR,desktop, ,normal
2026-08-17T08:58:51.355969+00:00,760f075c,alice,GET,/products/1,200,15.56,0,83,136.229.86.16,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,GB,mobile, ,normal
2026-08-17T08:58:51.477655+00:00,760f075c,alice,GET,/cart,200,33.07,0,134735,136.229.86.16,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,BR,tablet, ,normal
2026-08-17T08:58:51.592660+00:00,760f075c,alice,GET,/users/2,200,10.48,0,73,136.229.86.16,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari,BD,mobile, ,normal
2026-08-17T08:58:51.841210+00:00,760f075c,alice,POST,/order,200,19.64,32,40,136.229.86.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,BR,mobile,"{""product_id"": 2, ""quantity"": 1} ",normal
2026-08-17T08:58:52.129592+00:00,7498c3c1,anon,POST,/login,200,263.36,48,177,138.216.205.28,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,BD,desktop,"{""username"": ""alice"", ""password"": ""password123""} ",normal
2026-08-17T08:58:52.173110+00:00,7498c3c1,alice,POST,/cart/add,200,29.99,32,52,138.216.205.28,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0,DE,desktop,"{""product_id"": 3, ""quantity"": 1} ",normal
2026-08-17T08:58:52.444996+00:00,7498c3c1,alice,GET,/products/1,200,9.4,0,83,138.216.205.28,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,RU,mobile, ,normal
2026-08-17T08:58:52.662404+00:00,7498c3c1,alice,GET,/products,200,8.9,0,337,138.216.205.28,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) Safari/17.0,DE,desktop, ,normal
